Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       3/3           rqll_kill_all_tasks [97]
[91]     0.0    0.00    0.00       3         ll_empty [91]
-----------------------------------------------
                0.00    0.00       3/3           rq_poprm [96]
[92]     0.0    0.00    0.00       3         rm_task [92]
-----------------------------------------------
                0.00    0.00       3/3           schedule_cb [98]
[93]     0.0    0.00    0.00       3         rq_create [93]
                0.00    0.00       3/3           rq_full [94]
                0.00    0.00       3/3           create_task [87]
                0.00    0.00       3/2367        rq_add [39]
-----------------------------------------------
                0.00    0.00       3/3           rq_create [93]
[94]     0.0    0.00    0.00       3         rq_full [94]
-----------------------------------------------
                0.00    0.00       3/3           rqll_kill_all_tasks [97]
[95]     0.0    0.00    0.00       3         rq_kill_all_tasks [95]
                0.00    0.00       2/3           tk_kill [99]
-----------------------------------------------
                0.00    0.00       3/3           rq_run [16]
[96]     0.0    0.00    0.00       3         rq_poprm [96]
                0.00    0.00       3/2367        rq_pop [41]
                0.00    0.00       3/3           rm_task [92]
-----------------------------------------------
                0.00    0.00       3/3           kill_all_tasks [90]
[97]     0.0    0.00    0.00       3         rqll_kill_all_tasks [97]
                0.00    0.00       3/3           ll_empty [91]
                0.00    0.00       3/3           rq_kill_all_tasks [95]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[98]     0.0    0.00    0.00       3         schedule_cb [98]
                0.00    0.00       3/3           rq_create [93]
-----------------------------------------------
                0.00    0.00       1/3           job_input [24]
                0.00    0.00       2/3           rq_kill_all_tasks [95]
[99]     0.0    0.00    0.00       3         tk_kill [99]
-----------------------------------------------
                0.00    0.00       3/3           UI_init [109]
[100]    0.0    0.00    0.00       3         window_mgr_add [100]
                0.00    0.00       3/3           init_window [89]
                0.00    0.00       3/240         qu_enqueue [64]
-----------------------------------------------
                0.00    0.00       2/2           UI_init [109]
[101]    0.0    0.00    0.00       2         box_win [101]
                0.00    0.00       2/2           draw_square [102]
-----------------------------------------------
                0.00    0.00       2/2           box_win [101]
[102]    0.0    0.00    0.00       2         draw_square [102]
                0.00    0.00       2/2           _draw_square [205]
-----------------------------------------------
                0.00    0.00       1/2           game_init [118]
                0.00    0.00       1/2           draw_gamewin [51]
[103]    0.0    0.00    0.00       2         game_flush_dirty [103]
-----------------------------------------------
                0.00    0.00       2/2           scheduler_init [130]
[104]    0.0    0.00    0.00       2         ll_init [104]
-----------------------------------------------
                0.00    0.00       1/2           UI_init [109]
                0.00    0.00       1/2           world_init [139]
[105]    0.0    0.00    0.00       2         noise_init [105]
-----------------------------------------------
                0.00    0.00       1/2           scheduler_free [129]
                0.00    0.00       1/2           world_free [138]
[106]    0.0    0.00    0.00       2         pq_free [106]
-----------------------------------------------
                0.00    0.00       1/2           scheduler_init [130]
                0.00    0.00       1/2           world_init [139]
[107]    0.0    0.00    0.00       2         pq_init [107]
-----------------------------------------------
                0.00    0.00       1/1           exit_state [114]
[108]    0.0    0.00    0.00       1         UI_exit [108]
                0.00    0.00       1/1           window_mgr_free [136]
-----------------------------------------------
                0.00    0.00       1/1           init [6]
[109]    0.0    0.00    0.00       1         UI_init [109]
                0.00    0.00       4/4           window_insert_draw_func [85]
                0.00    0.00       3/3           window_mgr_add [100]
                0.00    0.00       2/2           box_win [101]
                0.00    0.00       1/1           st_init [134]
                0.00    0.00       1/1           st_push [135]
                0.00    0.00       1/1           window_mgr_init [137]
                0.00    0.00       1/1           game_init [118]
                0.00    0.00       1/1           init_colors [121]
                0.00    0.00       1/2           noise_init [105]
-----------------------------------------------
                0.00    0.00       1/1           world_init [139]
[110]    0.0    0.00    0.00       1         chunk_create [110]
                0.00    0.00       1/10          _chunk_create [204]
-----------------------------------------------
                0.00    0.00       1/1           world_free [138]
[111]    0.0    0.00    0.00       1         chunk_free_all [111]
-----------------------------------------------
                0.00    0.00       1/1           chunk_get_free [74]
[112]    0.0    0.00    0.00       1         chunk_init_arena [112]
-----------------------------------------------
                0.00    0.00       1/1           game_init [118]
[113]    0.0    0.00    0.00       1         entity_set_keyboard_controller [113]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[114]    0.0    0.00    0.00       1         exit_state [114]
                0.00    0.00       1/1           UI_exit [108]
                0.00    0.00       1/1           scheduler_free [129]
                0.00    0.00       1/1           game_free [116]
-----------------------------------------------
                0.00    0.00       1/1           game_init [118]
[115]    0.0    0.00    0.00       1         flush_world_entity_cache [115]
                0.00    0.00    3325/3558        world_getxy [36]
-----------------------------------------------
                0.00    0.00       1/1           exit_state [114]
[116]    0.0    0.00    0.00       1         game_free [116]
                0.00    0.00       1/1           world_free [138]
-----------------------------------------------
                0.00    0.00       1/1           init_colors [121]
[117]    0.0    0.00    0.00       1         game_get_context [117]
-----------------------------------------------
                0.00    0.00       1/1           UI_init [109]
[118]    0.0    0.00    0.00       1         game_init [118]
                0.00    0.00       4/4           entity_spawn [84]
                0.00    0.00       1/1           init_entity_types [122]
                0.00    0.00       1/1           init_skins [123]
                0.00    0.00       1/1           world_init [139]
                0.00    0.00       1/1           game_init_dirty_flags [119]
                0.00    0.00       1/2           game_flush_dirty [103]
                0.00    0.00       1/1           flush_world_entity_cache [115]
                0.00    0.00       1/1           entity_set_keyboard_controller [113]
-----------------------------------------------
                0.00    0.00       1/1           game_init [118]
[119]    0.0    0.00    0.00       1         game_init_dirty_flags [119]
-----------------------------------------------
                0.00    0.00       1/1           world_init [139]
[120]    0.0    0.00    0.00       1         ht_init [120]
-----------------------------------------------
                0.00    0.00       1/1           UI_init [109]
[121]    0.0    0.00    0.00       1         init_colors [121]
                0.00    0.00       1/1           game_get_context [117]
-----------------------------------------------
                0.00    0.00       1/1           game_init [118]
[122]    0.0    0.00    0.00       1         init_entity_types [122]
                0.00    0.00       8/8           create_entity_type [80]
-----------------------------------------------
                0.00    0.00       1/1           game_init [118]
[123]    0.0    0.00    0.00       1         init_skins [123]
                0.00    0.00       8/8           create_skin [81]
-----------------------------------------------
                0.00    0.00       1/1           init [6]
[124]    0.0    0.00    0.00       1         keyboard_init [124]
                0.00    0.00      13/13          timer_never [71]
-----------------------------------------------
                0.00    0.00       1/1           ll_insert [126]
[125]    0.0    0.00    0.00       1         ll_full [125]
-----------------------------------------------
                0.00    0.00       1/1           scheduler_new_rq_ [132]
[126]    0.0    0.00    0.00       1         ll_insert [126]
                0.00    0.00       1/1           ll_full [125]
-----------------------------------------------
                0.00    0.00       1/1           world_free [138]
[127]    0.0    0.00    0.00       1         noise_free [127]
-----------------------------------------------
                0.00    0.00       1/1           scheduler_new_rq_ [132]
[128]    0.0    0.00    0.00       1         rq_init [128]
-----------------------------------------------
                0.00    0.00       1/1           exit_state [114]
[129]    0.0    0.00    0.00       1         scheduler_free [129]
                0.00    0.00       1/2           pq_free [106]
-----------------------------------------------
                0.00    0.00       1/1           init [6]
[130]    0.0    0.00    0.00       1         scheduler_init [130]
                0.00    0.00       2/2           ll_init [104]
                0.00    0.00       1/2           pq_init [107]
-----------------------------------------------
                0.00    0.00       1/1           init [6]
[131]    0.0    0.00    0.00       1         scheduler_new_rq [131]
                0.00    0.00       1/1           scheduler_new_rq_ [132]
-----------------------------------------------
                0.00    0.00       1/1           scheduler_new_rq [131]
[132]    0.0    0.00    0.00       1         scheduler_new_rq_ [132]
                0.00    0.00       1/1           rq_init [128]
                0.00    0.00       1/1           ll_insert [126]
-----------------------------------------------
                0.00    0.00       1/1           st_push [135]
[133]    0.0    0.00    0.00       1         st_full [133]
-----------------------------------------------
                0.00    0.00       1/1           UI_init [109]
[134]    0.0    0.00    0.00       1         st_init [134]
-----------------------------------------------
                0.00    0.00       1/1           UI_init [109]
[135]    0.0    0.00    0.00       1         st_push [135]
                0.00    0.00       1/1           st_full [133]
-----------------------------------------------
                0.00    0.00       1/1           UI_exit [108]
[136]    0.0    0.00    0.00       1         window_mgr_free [136]
                0.00    0.00       3/3           free_window [88]
                0.00    0.00       3/3549        qu_get [37]
-----------------------------------------------
                0.00    0.00       1/1           UI_init [109]
[137]    0.0    0.00    0.00       1         window_mgr_init [137]
                0.00    0.00       1/8           qu_init [82]
-----------------------------------------------
                0.00    0.00       1/1           game_free [116]
[138]    0.0    0.00    0.00       1         world_free [138]
                0.00    0.00       1/1           chunk_free_all [111]
                0.00    0.00       1/1           noise_free [127]
                0.00    0.00       1/2           pq_free [106]
-----------------------------------------------
                0.00    0.00       1/1           game_init [118]
[139]    0.0    0.00    0.00       1         world_init [139]
                0.00    0.00       1/1           ht_init [120]
                0.00    0.00       1/2           pq_init [107]
                0.00    0.00       1/2           noise_init [105]
                0.00    0.00       1/1           chunk_create [110]
-----------------------------------------------
                0.00    0.00    5194/12291       game_update [56]
                0.00    0.00    7097/12291       pq_peek [22]
[203]    0.0    0.00    0.00   12291         _pq_peek [203]
-----------------------------------------------
                0.00    0.00       1/10          chunk_create [110]
                0.00    0.00       9/10          chunk_insert [77]
[204]    0.0    0.00    0.00      10         _chunk_create [204]
                0.00    0.00      10/10          chunk_get_free [74]
                0.00    0.00      10/10          chunk_determine_type [73]
                0.00    0.00      10/10          chunk_populate [75]
                0.00    0.00      10/3595        chunk_ht_hash [32]
                0.00    0.00      10/10          ht_insert [76]
-----------------------------------------------
                0.00    0.00       2/2           draw_square [102]
[205]    0.0    0.00    0.00       2         _draw_square [205]
                0.00    0.00       8/8282        draw_line [18]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2025 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [108] UI_exit               [117] game_get_context       [65] qu_full
 [109] UI_init               [118] game_init              [37] qu_get
  [49] UI_loop               [119] game_init_dirty_flags  [82] qu_init
  [50] UI_update_time         [63] game_on_screen         [92] rm_task
 [204] _chunk_create          [60] game_set_dirty         [39] rq_add
 [205] _draw_square           [56] game_update            [93] rq_create
 [203] _pq_peek               [26] game_world_getxy       [40] rq_empty
 [101] box_win                [69] gamew_cache_get        [94] rq_full
  [86] cb_exit                [62] gamew_cache_set       [128] rq_init
  [72] chunk_arena_next       [34] ht_entry               [95] rq_kill_all_tasks
 [110] chunk_create          [120] ht_init                [41] rq_pop
  [73] chunk_determine_type   [76] ht_insert              [96] rq_poprm
 [111] chunk_free_all         [35] ht_lookup              [16] rq_run
  [74] chunk_get_free          [6] init                   [97] rqll_kill_all_tasks
  [32] chunk_ht_hash         [121] init_colors            [98] schedule_cb
 [112] chunk_init_arena      [122] init_entity_types       [3] schedule_run
  [77] chunk_insert          [123] init_skins            [129] scheduler_free
  [33] chunk_lookup           [89] init_window           [130] scheduler_init
  [78] chunk_nearest          [79] is_arena_full         [131] scheduler_new_rq
  [75] chunk_populate         [24] job_input             [132] scheduler_new_rq_
  [48] chunk_populate_mountains [57] job_ui               [68] set_entity_facing (entity.c)
  [45] chunk_populate_plains   [9] kb_down                [43] sign_of_int (UI.c)
  [59] chunk_populate_void   [124] keyboard_init         [133] st_full
  [83] create_default_entity_controller [25] keyboard_poll [134] st_init
  [80] create_entity_type     [13] keyid_to_string        [44] st_peek
  [81] create_skin            [90] kill_all_tasks        [135] st_push
  [87] create_task            [14] lerp                   [47] tick_entity_behaviour
  [66] default_find_path      [91] ll_empty               [12] timer_diff
  [67] default_tick          [125] ll_full                 [8] timer_diff_millisec
  [19] draw_clock_needle     [104] ll_init                 [7] timer_init
  [51] draw_gamewin          [126] ll_insert              [71] timer_never
  [52] draw_keyboard_state    [70] man_dist               [11] timer_now
  [18] draw_line              [28] minh_insert             [5] timer_sleep
  [53] draw_main_menu         [30] minh_pop                [2] timer_synchronize
  [54] draw_rt_clock         [127] noise_free              [4] timer_to_ms
 [102] draw_square           [105] noise_init             [99] tk_kill
  [55] draw_uiwin             [27] perlin_noise_2D        [42] tk_sleep
 [113] entity_set_keyboard_controller [58] player_tick    [21] topleft_coordinate
  [84] entity_spawn           [31] pq_dequeue             [10] vec2_dot
 [114] exit_state             [15] pq_empty               [23] wake_tasks
  [20] fade                   [29] pq_enqueue             [85] window_insert_draw_func
 [115] flush_world_entity_cache [106] pq_free            [100] window_mgr_add
  [88] free_window           [107] pq_init               [136] window_mgr_free
  [17] game_cache_get         [22] pq_peek               [137] window_mgr_init
  [61] game_cache_set         [46] qu_dequeue            [138] world_free
 [103] game_flush_dirty       [38] qu_empty               [36] world_getxy
 [116] game_free              [64] qu_enqueue            [139] world_init
